"infant_mortality","flu_activity","dengue_activity","year","country"
16.6,307,0.024,2003,Argentina
16.6,239,0.024,2003,Argentina
16.6,229,0.024,2003,Argentina
16.6,235,0.024,2003,Argentina
16.6,261,0.024,2003,Argentina
16.6,253,0.024,2003,Argentina
16.6,251,0.024,2003,Argentina
16.6,201,0.027,2003,Argentina
16.6,192,0.027,2003,Argentina
16.6,224,0.027,2003,Argentina
16.6,210,0.027,2003,Argentina
16.6,204,0.027,2003,Argentina
16.6,213,0.027,2003,Argentina
16.6,217,0.027,2003,Argentina
16.6,205,0.027,2003,Argentina
16.6,174,0.027,2003,Argentina
16.6,178,0.027,2003,Argentina
16.6,178,0.027,2003,Argentina
16.6,184,0.027,2003,Argentina
16.6,166,0.027,2003,Argentina
16.6,100,0.027,2003,Argentina
16.6,149,0.027,2003,Argentina
16.6,133,0.027,2003,Argentina
16.6,123,0.027,2003,Argentina
16.6,121,0.027,2003,Argentina
16.6,109,0.027,2003,Argentina
16.6,103,0.027,2003,Argentina
16.6,225,0.027,2003,Argentina
16.6,232,0.027,2003,Argentina
16.6,241,0.027,2003,Argentina
16.6,239,0.027,2003,Argentina
16.6,209,0.027,2003,Argentina
16.6,186,0.027,2003,Argentina
16.6,193,0.027,2003,Argentina
16.6,187,0.027,2003,Argentina
16.6,158,0.027,2003,Argentina
16.6,153,0.027,2003,Argentina
16.6,258,0.027,2003,Argentina
16.6,134,0.027,2003,Argentina
16.6,136,0.027,2003,Argentina
16.6,134,0.027,2003,Argentina
16.6,135,0.027,2003,Argentina
16.6,141,0.027,2003,Argentina
16.6,145,0.027,2003,Argentina
16.6,136,0.027,2003,Argentina
16.6,,0.027,2003,Argentina
16.6,,0.027,2003,Argentina
16.6,,0.027,2003,Argentina
16.6,,0.027,2003,Argentina
16.6,278,0.027,2003,Argentina
16.6,348,0.027,2003,Argentina
16.6,325,0.027,2003,Argentina
16.6,307,0.027,2003,Argentina
16.6,239,0.027,2003,Argentina
16.6,229,0.027,2003,Argentina
16.6,235,0.027,2003,Argentina
16.6,261,0.027,2003,Argentina
16.6,253,0.027,2003,Argentina
16.6,251,0.027,2003,Argentina
16.6,201,0.029,2003,Argentina
16.6,192,0.029,2003,Argentina
16.6,224,0.029,2003,Argentina
16.6,210,0.029,2003,Argentina
16.6,204,0.029,2003,Argentina
16.6,213,0.029,2003,Argentina
16.6,217,0.029,2003,Argentina
16.6,205,0.029,2003,Argentina
16.6,174,0.029,2003,Argentina
16.6,178,0.029,2003,Argentina
16.6,178,0.029,2003,Argentina
16.6,184,0.029,2003,Argentina
16.6,166,0.029,2003,Argentina
16.6,100,0.029,2003,Argentina
16.6,149,0.029,2003,Argentina
16.6,133,0.029,2003,Argentina
16.6,123,0.029,2003,Argentina
16.6,121,0.029,2003,Argentina
16.6,109,0.029,2003,Argentina
16.6,103,0.029,2003,Argentina
16.6,225,0.029,2003,Argentina
16.6,232,0.029,2003,Argentina
16.6,241,0.029,2003,Argentina
16.6,239,0.029,2003,Argentina
16.6,209,0.029,2003,Argentina
16.6,186,0.029,2003,Argentina
16.6,193,0.029,2003,Argentina
16.6,187,0.029,2003,Argentina
16.6,158,0.029,2003,Argentina
16.6,153,0.029,2003,Argentina
16.6,258,0.029,2003,Argentina
16.6,134,0.029,2003,Argentina
16.6,136,0.029,2003,Argentina
16.6,134,0.029,2003,Argentina
16.6,135,0.029,2003,Argentina
16.6,141,0.029,2003,Argentina
16.6,145,0.029,2003,Argentina
16.6,136,0.029,2003,Argentina
16.6,,0.029,2003,Argentina
16.6,,0.029,2003,Argentina
16.6,,0.029,2003,Argentina
16.6,,0.029,2003,Argentina
16.6,278,0.029,2003,Argentina
16.6,348,0.029,2003,Argentina
16.6,325,0.029,2003,Argentina
16.6,307,0.029,2003,Argentina
16.6,239,0.029,2003,Argentina
16.6,229,0.029,2003,Argentina
16.6,235,0.029,2003,Argentina
16.6,261,0.029,2003,Argentina
16.6,253,0.029,2003,Argentina
16.6,251,0.029,2003,Argentina
16.6,201,0.036,2003,Argentina
16.6,192,0.036,2003,Argentina
16.6,224,0.036,2003,Argentina
16.6,210,0.036,2003,Argentina
16.6,204,0.036,2003,Argentina
16.6,213,0.036,2003,Argentina
16.6,217,0.036,2003,Argentina
16.6,205,0.036,2003,Argentina
16.6,174,0.036,2003,Argentina
16.6,178,0.036,2003,Argentina
16.6,178,0.036,2003,Argentina
16.6,184,0.036,2003,Argentina
16.6,166,0.036,2003,Argentina
16.6,100,0.036,2003,Argentina
16.6,149,0.036,2003,Argentina
16.6,133,0.036,2003,Argentina
16.6,123,0.036,2003,Argentina
16.6,121,0.036,2003,Argentina
16.6,109,0.036,2003,Argentina
16.6,103,0.036,2003,Argentina
16.6,225,0.036,2003,Argentina
16.6,232,0.036,2003,Argentina
16.6,241,0.036,2003,Argentina
16.6,239,0.036,2003,Argentina
16.6,209,0.036,2003,Argentina
16.6,186,0.036,2003,Argentina
16.6,193,0.036,2003,Argentina
16.6,187,0.036,2003,Argentina
16.6,158,0.036,2003,Argentina
16.6,153,0.036,2003,Argentina
16.6,258,0.036,2003,Argentina
16.6,134,0.036,2003,Argentina
16.6,136,0.036,2003,Argentina
16.6,134,0.036,2003,Argentina
16.6,135,0.036,2003,Argentina
16.6,141,0.036,2003,Argentina
16.6,145,0.036,2003,Argentina
16.6,136,0.036,2003,Argentina
16.6,,0.036,2003,Argentina
16.6,,0.036,2003,Argentina
16.6,,0.036,2003,Argentina
16.6,,0.036,2003,Argentina
16.6,278,0.036,2003,Argentina
16.6,348,0.036,2003,Argentina
16.6,325,0.036,2003,Argentina
16.6,307,0.036,2003,Argentina
16.6,239,0.036,2003,Argentina
16.6,229,0.036,2003,Argentina
16.6,235,0.036,2003,Argentina
16.6,261,0.036,2003,Argentina
16.6,253,0.036,2003,Argentina
16.6,251,0.036,2003,Argentina
16.6,201,0.034,2003,Argentina
16.6,192,0.034,2003,Argentina
16.6,224,0.034,2003,Argentina
16.6,210,0.034,2003,Argentina
16.6,204,0.034,2003,Argentina
16.6,213,0.034,2003,Argentina
16.6,217,0.034,2003,Argentina
16.6,205,0.034,2003,Argentina
16.6,174,0.034,2003,Argentina
16.6,178,0.034,2003,Argentina
16.6,178,0.034,2003,Argentina
16.6,184,0.034,2003,Argentina
16.6,166,0.034,2003,Argentina
16.6,100,0.034,2003,Argentina
16.6,149,0.034,2003,Argentina
16.6,133,0.034,2003,Argentina
16.6,123,0.034,2003,Argentina
16.6,121,0.034,2003,Argentina
16.6,109,0.034,2003,Argentina
16.6,103,0.034,2003,Argentina
16.6,225,0.034,2003,Argentina
16.6,232,0.034,2003,Argentina
16.6,241,0.034,2003,Argentina
16.6,239,0.034,2003,Argentina
16.6,209,0.034,2003,Argentina
16.6,186,0.034,2003,Argentina
16.6,193,0.034,2003,Argentina
16.6,187,0.034,2003,Argentina
16.6,158,0.034,2003,Argentina
16.6,153,0.034,2003,Argentina
16.6,258,0.034,2003,Argentina
16.6,134,0.034,2003,Argentina
16.6,136,0.034,2003,Argentina
16.6,134,0.034,2003,Argentina
16.6,135,0.034,2003,Argentina
16.6,141,0.034,2003,Argentina
16.6,145,0.034,2003,Argentina
16.6,136,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,278,0.034,2003,Argentina
16.6,348,0.034,2003,Argentina
16.6,325,0.034,2003,Argentina
16.6,307,0.034,2003,Argentina
16.6,239,0.034,2003,Argentina
16.6,229,0.034,2003,Argentina
16.6,235,0.034,2003,Argentina
16.6,261,0.034,2003,Argentina
16.6,253,0.034,2003,Argentina
16.6,251,0.034,2003,Argentina
16.6,201,0.031,2003,Argentina
16.6,192,0.031,2003,Argentina
16.6,224,0.031,2003,Argentina
16.6,210,0.031,2003,Argentina
16.6,204,0.031,2003,Argentina
16.6,213,0.031,2003,Argentina
16.6,217,0.031,2003,Argentina
16.6,205,0.031,2003,Argentina
16.6,174,0.031,2003,Argentina
16.6,178,0.031,2003,Argentina
16.6,178,0.031,2003,Argentina
16.6,184,0.031,2003,Argentina
16.6,166,0.031,2003,Argentina
16.6,100,0.031,2003,Argentina
16.6,149,0.031,2003,Argentina
16.6,133,0.031,2003,Argentina
16.6,123,0.031,2003,Argentina
16.6,121,0.031,2003,Argentina
16.6,109,0.031,2003,Argentina
16.6,103,0.031,2003,Argentina
16.6,225,0.031,2003,Argentina
16.6,232,0.031,2003,Argentina
16.6,241,0.031,2003,Argentina
16.6,239,0.031,2003,Argentina
16.6,209,0.031,2003,Argentina
16.6,186,0.031,2003,Argentina
16.6,193,0.031,2003,Argentina
16.6,187,0.031,2003,Argentina
16.6,158,0.031,2003,Argentina
16.6,153,0.031,2003,Argentina
16.6,258,0.031,2003,Argentina
16.6,134,0.031,2003,Argentina
16.6,136,0.031,2003,Argentina
16.6,134,0.031,2003,Argentina
16.6,135,0.031,2003,Argentina
16.6,141,0.031,2003,Argentina
16.6,145,0.031,2003,Argentina
16.6,136,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,278,0.031,2003,Argentina
16.6,348,0.031,2003,Argentina
16.6,325,0.031,2003,Argentina
16.6,307,0.031,2003,Argentina
16.6,239,0.031,2003,Argentina
16.6,229,0.031,2003,Argentina
16.6,235,0.031,2003,Argentina
16.6,261,0.031,2003,Argentina
16.6,253,0.031,2003,Argentina
16.6,251,0.031,2003,Argentina
16.6,201,0.039,2003,Argentina
16.6,192,0.039,2003,Argentina
16.6,224,0.039,2003,Argentina
16.6,210,0.039,2003,Argentina
16.6,204,0.039,2003,Argentina
16.6,213,0.039,2003,Argentina
16.6,217,0.039,2003,Argentina
16.6,205,0.039,2003,Argentina
16.6,174,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,184,0.039,2003,Argentina
16.6,166,0.039,2003,Argentina
16.6,100,0.039,2003,Argentina
16.6,149,0.039,2003,Argentina
16.6,133,0.039,2003,Argentina
16.6,123,0.039,2003,Argentina
16.6,121,0.039,2003,Argentina
16.6,109,0.039,2003,Argentina
16.6,103,0.039,2003,Argentina
16.6,225,0.039,2003,Argentina
16.6,232,0.039,2003,Argentina
16.6,241,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,209,0.039,2003,Argentina
16.6,186,0.039,2003,Argentina
16.6,193,0.039,2003,Argentina
16.6,187,0.039,2003,Argentina
16.6,158,0.039,2003,Argentina
16.6,153,0.039,2003,Argentina
16.6,258,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,135,0.039,2003,Argentina
16.6,141,0.039,2003,Argentina
16.6,145,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,278,0.039,2003,Argentina
16.6,348,0.039,2003,Argentina
16.6,325,0.039,2003,Argentina
16.6,307,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,229,0.039,2003,Argentina
16.6,235,0.039,2003,Argentina
16.6,261,0.039,2003,Argentina
16.6,253,0.039,2003,Argentina
16.6,251,0.039,2003,Argentina
16.6,201,0.039,2003,Argentina
16.6,192,0.039,2003,Argentina
16.6,224,0.039,2003,Argentina
16.6,210,0.039,2003,Argentina
16.6,204,0.039,2003,Argentina
16.6,213,0.039,2003,Argentina
16.6,217,0.039,2003,Argentina
16.6,205,0.039,2003,Argentina
16.6,174,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,184,0.039,2003,Argentina
16.6,166,0.039,2003,Argentina
16.6,100,0.039,2003,Argentina
16.6,149,0.039,2003,Argentina
16.6,133,0.039,2003,Argentina
16.6,123,0.039,2003,Argentina
16.6,121,0.039,2003,Argentina
16.6,109,0.039,2003,Argentina
16.6,103,0.039,2003,Argentina
16.6,225,0.039,2003,Argentina
16.6,232,0.039,2003,Argentina
16.6,241,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,209,0.039,2003,Argentina
16.6,186,0.039,2003,Argentina
16.6,193,0.039,2003,Argentina
16.6,187,0.039,2003,Argentina
16.6,158,0.039,2003,Argentina
16.6,153,0.039,2003,Argentina
16.6,258,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,135,0.039,2003,Argentina
16.6,141,0.039,2003,Argentina
16.6,145,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,278,0.039,2003,Argentina
16.6,348,0.039,2003,Argentina
16.6,325,0.039,2003,Argentina
16.6,307,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,229,0.039,2003,Argentina
16.6,235,0.039,2003,Argentina
16.6,261,0.039,2003,Argentina
16.6,253,0.039,2003,Argentina
16.6,251,0.039,2003,Argentina
16.6,201,0.039,2003,Argentina
16.6,192,0.039,2003,Argentina
16.6,224,0.039,2003,Argentina
16.6,210,0.039,2003,Argentina
16.6,204,0.039,2003,Argentina
16.6,213,0.039,2003,Argentina
16.6,217,0.039,2003,Argentina
16.6,205,0.039,2003,Argentina
16.6,174,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,184,0.039,2003,Argentina
16.6,166,0.039,2003,Argentina
16.6,100,0.039,2003,Argentina
16.6,149,0.039,2003,Argentina
16.6,133,0.039,2003,Argentina
16.6,123,0.039,2003,Argentina
16.6,121,0.039,2003,Argentina
16.6,109,0.039,2003,Argentina
16.6,103,0.039,2003,Argentina
16.6,225,0.039,2003,Argentina
16.6,232,0.039,2003,Argentina
16.6,241,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,209,0.039,2003,Argentina
16.6,186,0.039,2003,Argentina
16.6,193,0.039,2003,Argentina
16.6,187,0.039,2003,Argentina
16.6,158,0.039,2003,Argentina
16.6,153,0.039,2003,Argentina
16.6,258,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,135,0.039,2003,Argentina
16.6,141,0.039,2003,Argentina
16.6,145,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,278,0.039,2003,Argentina
16.6,348,0.039,2003,Argentina
16.6,325,0.039,2003,Argentina
16.6,307,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,229,0.039,2003,Argentina
16.6,235,0.039,2003,Argentina
16.6,261,0.039,2003,Argentina
16.6,253,0.039,2003,Argentina
16.6,251,0.039,2003,Argentina
16.6,201,0.034,2003,Argentina
16.6,192,0.034,2003,Argentina
16.6,224,0.034,2003,Argentina
16.6,210,0.034,2003,Argentina
16.6,204,0.034,2003,Argentina
16.6,213,0.034,2003,Argentina
16.6,217,0.034,2003,Argentina
16.6,205,0.034,2003,Argentina
16.6,174,0.034,2003,Argentina
16.6,178,0.034,2003,Argentina
16.6,178,0.034,2003,Argentina
16.6,184,0.034,2003,Argentina
16.6,166,0.034,2003,Argentina
16.6,100,0.034,2003,Argentina
16.6,149,0.034,2003,Argentina
16.6,133,0.034,2003,Argentina
16.6,123,0.034,2003,Argentina
16.6,121,0.034,2003,Argentina
16.6,109,0.034,2003,Argentina
16.6,103,0.034,2003,Argentina
16.6,225,0.034,2003,Argentina
16.6,232,0.034,2003,Argentina
16.6,241,0.034,2003,Argentina
16.6,239,0.034,2003,Argentina
16.6,209,0.034,2003,Argentina
16.6,186,0.034,2003,Argentina
16.6,193,0.034,2003,Argentina
16.6,187,0.034,2003,Argentina
16.6,158,0.034,2003,Argentina
16.6,153,0.034,2003,Argentina
16.6,258,0.034,2003,Argentina
16.6,134,0.034,2003,Argentina
16.6,136,0.034,2003,Argentina
16.6,134,0.034,2003,Argentina
16.6,135,0.034,2003,Argentina
16.6,141,0.034,2003,Argentina
16.6,145,0.034,2003,Argentina
16.6,136,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,278,0.034,2003,Argentina
16.6,348,0.034,2003,Argentina
16.6,325,0.034,2003,Argentina
16.6,307,0.034,2003,Argentina
16.6,239,0.034,2003,Argentina
16.6,229,0.034,2003,Argentina
16.6,235,0.034,2003,Argentina
16.6,261,0.034,2003,Argentina
16.6,253,0.034,2003,Argentina
16.6,251,0.034,2003,Argentina
16.6,201,0.039,2003,Argentina
16.6,192,0.039,2003,Argentina
16.6,224,0.039,2003,Argentina
16.6,210,0.039,2003,Argentina
16.6,204,0.039,2003,Argentina
16.6,213,0.039,2003,Argentina
16.6,217,0.039,2003,Argentina
16.6,205,0.039,2003,Argentina
16.6,174,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,184,0.039,2003,Argentina
16.6,166,0.039,2003,Argentina
16.6,100,0.039,2003,Argentina
16.6,149,0.039,2003,Argentina
16.6,133,0.039,2003,Argentina
16.6,123,0.039,2003,Argentina
16.6,121,0.039,2003,Argentina
16.6,109,0.039,2003,Argentina
16.6,103,0.039,2003,Argentina
16.6,225,0.039,2003,Argentina
16.6,232,0.039,2003,Argentina
16.6,241,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,209,0.039,2003,Argentina
16.6,186,0.039,2003,Argentina
16.6,193,0.039,2003,Argentina
16.6,187,0.039,2003,Argentina
16.6,158,0.039,2003,Argentina
16.6,153,0.039,2003,Argentina
16.6,258,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,135,0.039,2003,Argentina
16.6,141,0.039,2003,Argentina
16.6,145,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,278,0.039,2003,Argentina
16.6,348,0.039,2003,Argentina
16.6,325,0.039,2003,Argentina
16.6,307,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,229,0.039,2003,Argentina
16.6,235,0.039,2003,Argentina
16.6,261,0.039,2003,Argentina
16.6,253,0.039,2003,Argentina
16.6,251,0.039,2003,Argentina
16.6,201,0.039,2003,Argentina
16.6,192,0.039,2003,Argentina
16.6,224,0.039,2003,Argentina
16.6,210,0.039,2003,Argentina
16.6,204,0.039,2003,Argentina
16.6,213,0.039,2003,Argentina
16.6,217,0.039,2003,Argentina
16.6,205,0.039,2003,Argentina
16.6,174,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,184,0.039,2003,Argentina
16.6,166,0.039,2003,Argentina
16.6,100,0.039,2003,Argentina
16.6,149,0.039,2003,Argentina
16.6,133,0.039,2003,Argentina
16.6,123,0.039,2003,Argentina
16.6,121,0.039,2003,Argentina
16.6,109,0.039,2003,Argentina
16.6,103,0.039,2003,Argentina
16.6,225,0.039,2003,Argentina
16.6,232,0.039,2003,Argentina
16.6,241,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,209,0.039,2003,Argentina
16.6,186,0.039,2003,Argentina
16.6,193,0.039,2003,Argentina
16.6,187,0.039,2003,Argentina
16.6,158,0.039,2003,Argentina
16.6,153,0.039,2003,Argentina
16.6,258,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,135,0.039,2003,Argentina
16.6,141,0.039,2003,Argentina
16.6,145,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,278,0.039,2003,Argentina
16.6,348,0.039,2003,Argentina
16.6,325,0.039,2003,Argentina
16.6,307,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,229,0.039,2003,Argentina
16.6,235,0.039,2003,Argentina
16.6,261,0.039,2003,Argentina
16.6,253,0.039,2003,Argentina
16.6,251,0.039,2003,Argentina
16.6,201,0.039,2003,Argentina
16.6,192,0.039,2003,Argentina
16.6,224,0.039,2003,Argentina
16.6,210,0.039,2003,Argentina
16.6,204,0.039,2003,Argentina
16.6,213,0.039,2003,Argentina
16.6,217,0.039,2003,Argentina
16.6,205,0.039,2003,Argentina
16.6,174,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,178,0.039,2003,Argentina
16.6,184,0.039,2003,Argentina
16.6,166,0.039,2003,Argentina
16.6,100,0.039,2003,Argentina
16.6,149,0.039,2003,Argentina
16.6,133,0.039,2003,Argentina
16.6,123,0.039,2003,Argentina
16.6,121,0.039,2003,Argentina
16.6,109,0.039,2003,Argentina
16.6,103,0.039,2003,Argentina
16.6,225,0.039,2003,Argentina
16.6,232,0.039,2003,Argentina
16.6,241,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,209,0.039,2003,Argentina
16.6,186,0.039,2003,Argentina
16.6,193,0.039,2003,Argentina
16.6,187,0.039,2003,Argentina
16.6,158,0.039,2003,Argentina
16.6,153,0.039,2003,Argentina
16.6,258,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,134,0.039,2003,Argentina
16.6,135,0.039,2003,Argentina
16.6,141,0.039,2003,Argentina
16.6,145,0.039,2003,Argentina
16.6,136,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,,0.039,2003,Argentina
16.6,278,0.039,2003,Argentina
16.6,348,0.039,2003,Argentina
16.6,325,0.039,2003,Argentina
16.6,307,0.039,2003,Argentina
16.6,239,0.039,2003,Argentina
16.6,229,0.039,2003,Argentina
16.6,235,0.039,2003,Argentina
16.6,261,0.039,2003,Argentina
16.6,253,0.039,2003,Argentina
16.6,251,0.039,2003,Argentina
16.6,201,0.031,2003,Argentina
16.6,192,0.031,2003,Argentina
16.6,224,0.031,2003,Argentina
16.6,210,0.031,2003,Argentina
16.6,204,0.031,2003,Argentina
16.6,213,0.031,2003,Argentina
16.6,217,0.031,2003,Argentina
16.6,205,0.031,2003,Argentina
16.6,174,0.031,2003,Argentina
16.6,178,0.031,2003,Argentina
16.6,178,0.031,2003,Argentina
16.6,184,0.031,2003,Argentina
16.6,166,0.031,2003,Argentina
16.6,100,0.031,2003,Argentina
16.6,149,0.031,2003,Argentina
16.6,133,0.031,2003,Argentina
16.6,123,0.031,2003,Argentina
16.6,121,0.031,2003,Argentina
16.6,109,0.031,2003,Argentina
16.6,103,0.031,2003,Argentina
16.6,225,0.031,2003,Argentina
16.6,232,0.031,2003,Argentina
16.6,241,0.031,2003,Argentina
16.6,239,0.031,2003,Argentina
16.6,209,0.031,2003,Argentina
16.6,186,0.031,2003,Argentina
16.6,193,0.031,2003,Argentina
16.6,187,0.031,2003,Argentina
16.6,158,0.031,2003,Argentina
16.6,153,0.031,2003,Argentina
16.6,258,0.031,2003,Argentina
16.6,134,0.031,2003,Argentina
16.6,136,0.031,2003,Argentina
16.6,134,0.031,2003,Argentina
16.6,135,0.031,2003,Argentina
16.6,141,0.031,2003,Argentina
16.6,145,0.031,2003,Argentina
16.6,136,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,,0.031,2003,Argentina
16.6,278,0.031,2003,Argentina
16.6,348,0.031,2003,Argentina
16.6,325,0.031,2003,Argentina
16.6,307,0.031,2003,Argentina
16.6,239,0.031,2003,Argentina
16.6,229,0.031,2003,Argentina
16.6,235,0.031,2003,Argentina
16.6,261,0.031,2003,Argentina
16.6,253,0.031,2003,Argentina
16.6,251,0.031,2003,Argentina
16.6,201,0.034,2003,Argentina
16.6,192,0.034,2003,Argentina
16.6,224,0.034,2003,Argentina
16.6,210,0.034,2003,Argentina
16.6,204,0.034,2003,Argentina
16.6,213,0.034,2003,Argentina
16.6,217,0.034,2003,Argentina
16.6,205,0.034,2003,Argentina
16.6,174,0.034,2003,Argentina
16.6,178,0.034,2003,Argentina
16.6,178,0.034,2003,Argentina
16.6,184,0.034,2003,Argentina
16.6,166,0.034,2003,Argentina
16.6,100,0.034,2003,Argentina
16.6,149,0.034,2003,Argentina
16.6,133,0.034,2003,Argentina
16.6,123,0.034,2003,Argentina
16.6,121,0.034,2003,Argentina
16.6,109,0.034,2003,Argentina
16.6,103,0.034,2003,Argentina
16.6,225,0.034,2003,Argentina
16.6,232,0.034,2003,Argentina
16.6,241,0.034,2003,Argentina
16.6,239,0.034,2003,Argentina
16.6,209,0.034,2003,Argentina
16.6,186,0.034,2003,Argentina
16.6,193,0.034,2003,Argentina
16.6,187,0.034,2003,Argentina
16.6,158,0.034,2003,Argentina
16.6,153,0.034,2003,Argentina
16.6,258,0.034,2003,Argentina
16.6,134,0.034,2003,Argentina
16.6,136,0.034,2003,Argentina
16.6,134,0.034,2003,Argentina
16.6,135,0.034,2003,Argentina
16.6,141,0.034,2003,Argentina
16.6,145,0.034,2003,Argentina
16.6,136,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,,0.034,2003,Argentina
16.6,278,0.034,2003,Argentina
16.6,348,0.034,2003,Argentina
16.6,325,0.034,2003,Argentina
16.6,307,0.034,2003,Argentina
16.6,239,0.034,2003,Argentina
16.6,229,0.034,2003,Argentina
16.6,235,0.034,2003,Argentina
16.6,261,0.034,2003,Argentina
16.6,253,0.034,2003,Argentina
